cell,orig.ident,nCount_gene,nFeature_gene,nCount_RNA,nFeature_RNA,sample_id,sample_id_1,tissue_type,Kit_ID,Kit_sample,Seq_Number,Tissue.Type,Prep.Method,Prep.Number,Age,Time.Group,Poor_Read_Number,Moderate_Alignment,Rod_Cells,Possible_Rods,Non_Photoreceptors,Collection_Method,Outliers,VSX2_Outlier,X9_Cluster_Green_Rods,HR_Cluster_LB,HR_Cluster_Black,HR_Cluster_LG,HR_Cluster_DG,HR_Cluster_Pink,Cluster_Color,Fetal_Age,Old_Seq_Number,Old_Seq_Kit_ID,excluded_because,batch,names,type,gene_snn_res.0.2,seurat_clusters,gene_snn_res.0.4,gene_snn_res.0.6,gene_snn_res.0.8,gene_snn_res.1,gene_snn_res.1.2,gene_snn_res.1.4,gene_snn_res.1.6,gene_snn_res.1.8,gene_snn_res.2,read_count,percent.mt,nCount_transcript,nFeature_transcript,transcript_snn_res.0.2,transcript_snn_res.0.4,transcript_snn_res.0.6,transcript_snn_res.0.8,transcript_snn_res.1,transcript_snn_res.1.2,transcript_snn_res.1.4,transcript_snn_res.1.6,transcript_snn_res.1.8,transcript_snn_res.2,ident
ds20181001-0915,ds20181001,481499.3589403568,1338,2114830.12231418,7699,ds20181001-0915,ds20181001-0915,organoid,3B,51,3,Organoid,Zhong,CS2,55,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0915,PE,0,9,2,2,2,2,0,9,9,11,9,NA,0.29679492809527497,479443.13862552086,3587,0,2,1,1,1,0,1,0,0,0,9
ds20181001-0916,ds20181001,571728.196868321,1341,2423075.57314728,7506,ds20181001-0916,ds20181001-0916,organoid,3B,52,3,Organoid,Zhong,CS2,55,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0916,PE,0,9,2,2,2,2,0,9,9,11,9,NA,0.14119819686183027,571120.9313239428,3378,0,2,1,1,9,9,9,10,11,11,9
ds20181001-0917,ds20181001,894669.0652181772,1274,3659303.5259944,6828,ds20181001-0917,ds20181001-0917,organoid,3B,53,3,Organoid,Zhong,CS2,55,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0917,PE,0,2,2,2,2,2,0,0,0,0,2,NA,0.3505210060717869,893443.3499692942,3357,0,2,1,1,1,0,1,0,0,0,2
ds20181001-0919,ds20181001,237142.3578953878,1372,1202613.79994324,8078,ds20181001-0919,ds20181001-0919,organoid,3B,55,3,Organoid,Zhong,CS2,55,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0919,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.6484045110307355,236744.0280494198,3439,0,1,0,0,2,2,0,9,10,9,1
ds20181001-0920,ds20181001,787340.069973445,1510,3337994.10222722,8528,ds20181001-0920,ds20181001-0920,organoid,3B,56,3,Organoid,Zhong,CS2,55,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0920,PE,0,2,2,2,2,2,0,0,0,0,2,NA,0.45869626687922904,785327.1495861273,4208,0,2,1,1,1,0,1,0,0,0,2
ds20181001-0921,ds20181001,205648.0636552344,1054,853708.838222998,5992,ds20181001-0921,ds20181001-0921,organoid,3B,57,3,Organoid,Zhong,CS2,55,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0921,PE,0,9,2,2,2,2,0,9,9,11,9,NA,0.6591297950835768,204602.78421764812,2321,0,2,1,1,9,9,9,10,11,11,9
ds20181001-0922,ds20181001,301092.8129296435,1147,1336272.79438806,6675,ds20181001-0922,ds20181001-0922,organoid,3B,58,3,Organoid,Zhong,CS3,56,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0922,PE,0,2,2,2,2,2,0,0,0,0,2,NA,0.5411534235931752,301698.43776907475,3006,0,2,1,1,1,0,1,0,0,0,2
ds20181001-0923,ds20181001,588135.4740736932,1099,2490199.62603276,6379,ds20181001-0923,ds20181001-0923,organoid,3B,59,3,Organoid,Zhong,CS3,56,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0923,PE,0,9,2,2,2,2,0,9,9,11,9,NA,0.4855492795014318,587694.5935098256,2923,0,2,1,1,9,9,9,10,11,11,9
ds20181001-0925,ds20181001,198657.25695147377,1321,965557.663368278,7652,ds20181001-0925,ds20181001-0925,organoid,3B,61,3,Organoid,Zhong,CS3,56,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0925,PE,0,2,2,2,2,2,0,0,0,0,2,NA,0.6130667033089583,198585.46782123242,3381,0,2,1,1,1,0,1,0,0,0,2
ds20181001-0926,ds20181001,770853.7297590693,1329,3247752.2509795,7338,ds20181001-0926,ds20181001-0926,organoid,3B,62,3,Organoid,Zhong,CS3,56,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0926,PE,0,9,2,2,2,2,0,9,9,11,9,NA,0.45664288541712184,770773.7772350747,3741,0,2,1,1,9,9,9,10,11,11,9
ds20181001-0927,ds20181001,1068330.352185285,1379,3661018.83741412,7441,ds20181001-0927,ds20181001-0927,organoid,3B,63,3,Organoid,Zhong,CS3,56,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0927,PE,3,12,5,5,5,6,7,5,7,4,12,NA,0.7956535702089294,1062397.357548855,4114,3,5,5,5,6,7,7,7,6,6,12
ds20181001-0928,ds20181001,783911.0930569895,1383,3472451.12559623,8037,ds20181001-0928,ds20181001-0928,organoid,3B,64,3,Organoid,Zhong,CS3,56,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0928,PE,0,9,2,2,2,2,0,9,9,11,9,NA,0.538920065256928,784210.2466353112,3769,0,2,1,1,9,9,9,10,11,11,9
ds20181001-0929,ds20181001,795046.1508750521,961,2928457.68038438,5153,ds20181001-0929,ds20181001-0929,organoid,3B,65,3,Organoid,Zhong,CS3,56,1,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0929,PE,0,5,0,6,6,5,6,6,6,6,5,NA,0.14829338138736117,793619.3312641855,2574,0,0,6,6,7,4,4,4,3,3,5
ds20181001-0936,ds20181001,757530.1272641539,1570,3275796.59720625,8988,ds20181001-0936,ds20181001-0936,organoid,3B,72,3,Organoid,Zhong,CS3,76,2,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0936,PE,0,9,2,2,2,2,0,9,9,11,9,NA,0.3257071308962428,756432.5648256255,4264,0,2,1,1,9,9,9,10,11,11,9
ds20181001-0938,ds20181001,381874.3825475451,1331,1725046.96482153,7276,ds20181001-0938,ds20181001-0938,organoid,3B,74,3,Organoid,Zhong,CS3,76,2,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0938,PE,0,5,0,6,1,1,6,6,6,6,5,NA,0.27060559136353796,379696.63849957,3061,0,0,2,2,0,1,3,4,10,9,5
ds20181001-0939,ds20181001,355302.96158942947,1271,1609289.91311319,7111,ds20181001-0939,ds20181001-0939,organoid,3B,75,3,Organoid,Zhong,CS3,76,2,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0939,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.6638985180809813,354603.51114473277,3261,0,2,1,1,1,0,1,0,10,9,1
ds20181001-0940,ds20181001,468477.52202970505,1410,2137312.0279321,8099,ds20181001-0940,ds20181001-0940,organoid,3B,76,3,Organoid,Zhong,CS3,76,2,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0940,PE,0,2,2,2,2,2,0,0,0,0,2,NA,0.09437721659996061,467330.42091592326,3751,0,0,2,2,0,1,3,9,10,9,2
ds20181001-0941,ds20181001,545913.8051007101,1305,2219009.08631898,7598,ds20181001-0941,ds20181001-0941,organoid,3B,77,3,Organoid,Zhong,CS3,76,2,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0941,PE,0,2,2,2,2,2,0,0,0,0,2,NA,0.3601518423007403,545131.2330835459,3512,0,2,1,1,1,0,1,0,0,0,2
ds20181001-0942,ds20181001,583713.1440753876,1236,2385743.22776385,7007,ds20181001-0942,ds20181001-0942,organoid,3B,78,3,Organoid,Zhong,CS3,76,2,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0942,PE,0,5,0,6,6,5,6,6,6,6,5,NA,0.3738133853141549,583396.5300082559,2894,0,0,2,2,7,4,4,4,3,3,5
ds20181001-0944,ds20181001,1087141.7525954717,1771,4987745.54698658,10411,ds20181001-0944,ds20181001-0944,organoid,3B,80,3,Organoid,Zhong,CS2,83,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0944,PE,0,5,0,6,6,5,6,6,6,6,5,NA,0.19056545034800554,1084546.4454275817,5416,0,0,6,6,7,4,4,4,3,3,5
ds20181001-0946,ds20181001,624914.3657631772,925,2899205.86816176,5423,ds20181001-0946,ds20181001-0946,organoid,3B,82,3,Organoid,Zhong,CS2,83,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0946,PE,1,4,1,0,0,0,5,4,4,5,4,NA,0.30955036514895123,624564.785073351,2547,1,1,0,0,2,2,0,3,2,2,4
ds20181001-0947,ds20181001,435573.9201573384,1423,1952136.447474,8307,ds20181001-0947,ds20181001-0947,organoid,3B,83,3,Organoid,Zhong,CS2,83,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0947,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.3877239855346452,435426.5039952145,3986,0,0,2,2,0,1,3,2,1,1,1
ds20181001-0948,ds20181001,758954.0949626387,1039,2709121.71946779,5655,ds20181001-0948,ds20181001-0948,organoid,3B,84,3,Organoid,Zhong,CS2,83,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0948,PE,3,7,5,5,5,6,7,5,7,4,7,NA,0.3594494200850358,758430.6146219247,2872,3,5,5,5,6,7,7,7,6,6,7
ds20181001-0949,ds20181001,169673.1857093744,1194,801802.970893985,6884,ds20181001-0949,ds20181001-0949,organoid,3B,85,3,Organoid,Zhong,CS2,83,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0949,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.47735710997564285,169202.6906821191,3069,0,0,2,2,0,1,3,2,1,1,1
ds20181001-0950,ds20181001,387504.79506071954,1518,1907283.96351747,8745,ds20181001-0950,ds20181001-0950,organoid,3B,86,3,Organoid,Zhong,CS2,83,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0950,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.27606014174920085,385636.02115159755,4274,0,0,6,6,7,4,4,4,3,3,1
ds20181001-0951,ds20181001,828434.9290821179,1137,3448690.22937419,6609,ds20181001-0951,ds20181001-0951,organoid,3B,87,3,Organoid,Zhong,CS2,83,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0951,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.525944493241607,828201.7561871824,3047,0,0,6,6,7,4,4,4,3,3,1
ds20181001-0952,ds20181001,793002.7591473248,1469,3459570.10118302,8387,ds20181001-0952,ds20181001-0952,organoid,3B,88,3,Organoid,Zhong,CS2,83,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0952,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.861788627169098,793222.3443157002,4343,0,0,2,2,0,1,3,2,1,1,1
ds20181001-0955,ds20181001,592689.6511217691,1259,2242683.05458349,6952,ds20181001-0955,ds20181001-0955,organoid,3B,91,3,Organoid,Zhong,CS3,84,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0955,PE,0,7,2,2,2,2,0,0,0,0,7,NA,0.9481327025505609,590800.1875738648,3518,0,2,1,1,9,9,9,10,11,11,7
ds20181001-0956,ds20181001,905384.2352469305,1457,3799678.45834108,8373,ds20181001-0956,ds20181001-0956,organoid,3B,92,3,Organoid,Zhong,CS3,84,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0956,PE,0,5,0,6,6,5,6,6,6,6,5,NA,0.14619761539913428,905067.947784171,4314,0,2,1,1,1,0,1,0,0,0,5
ds20181001-0958,ds20181001,524087.1299840181,1056,2351480.22413692,6001,ds20181001-0958,ds20181001-0958,organoid,3B,94,3,Organoid,Zhong,CS3,84,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0958,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.765633520003999,524001.78641799715,2905,0,0,2,2,0,1,3,2,1,1,1
ds20181001-0959,ds20181001,601662.3056861517,1243,2658232.00063374,7048,ds20181001-0959,ds20181001-0959,organoid,3B,95,3,Organoid,Zhong,CS3,84,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0959,PE,0,10,0,2,2,5,0,0,0,9,10,NA,0.13869240984435205,600081.6070784964,3442,0,2,1,1,1,0,1,0,0,0,10
ds20181001-0960,ds20181001,861957.1266485876,1701,2909270.54877976,8855,ds20181001-0960,ds20181001-0960,organoid,3B,96,3,Organoid,Zhong,CS3,84,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0960,PE,3,12,5,5,5,6,7,5,7,4,12,NA,0.4777548288921028,861423.9971153098,4957,3,5,5,5,6,7,7,7,6,6,12
ds20181001-0961,ds20181001,459173.58078295074,1399,1762807.21551529,7741,ds20181001-0961,ds20181001-0961,organoid,3C,1,3,Organoid,Zhong,CS3,84,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0961,PE,3,12,5,5,5,6,7,5,7,4,12,NA,0.3340518084114104,458053.82334144553,4021,3,5,5,5,6,7,7,7,6,6,12
ds20181001-0962,ds20181001,415673.65863136057,985,1822459.85349621,5845,ds20181001-0962,ds20181001-0962,organoid,3C,2,3,Organoid,Zhong,CS3,84,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0962,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.7123665233487941,415379.1906545875,2786,0,0,2,2,0,1,3,2,1,1,1
ds20181001-0963,ds20181001,251192.1482659616,1466,1266733.18706408,8955,ds20181001-0963,ds20181001-0963,organoid,3C,3,3,Organoid,Zhong,CS3,84,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0963,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.39714231684465207,251151.7635349216,3945,0,0,2,2,0,1,3,9,10,9,1
ds20181001-0964,ds20181001,264208.64557809045,1266,1238366.84703079,7489,ds20181001-0964,ds20181001-0964,organoid,3C,4,3,Organoid,Zhong,CS3,84,3,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0964,PE,0,2,0,1,2,2,0,0,0,0,2,NA,0.4571707798238903,262870.57628573314,3402,0,0,2,2,0,1,3,0,10,9,2
ds20181001-0965,ds20181001,257539.58239891884,1331,1262076.35847162,7832,ds20181001-0965,ds20181001-0965,organoid,3C,5,3,Organoid,Zhong,CS3,98,4,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0965,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.41313648799221075,256913.54520161462,3551,0,0,2,2,0,1,3,2,1,1,1
ds20181001-0966,ds20181001,377904.34057065047,1079,1785238.8921165,6431,ds20181001-0966,ds20181001-0966,organoid,3C,6,3,Organoid,Zhong,CS3,98,4,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0966,PE,1,4,1,0,0,0,5,4,4,5,4,NA,0.558178616866227,377417.18622756726,3020,1,1,0,0,2,2,0,3,2,2,4
ds20181001-0967,ds20181001,412235.0092246061,1527,1898921.07846872,8669,ds20181001-0967,ds20181001-0967,organoid,3C,7,3,Organoid,Zhong,CS3,98,4,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0967,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.7476884623574439,411236.29059943074,4280,0,0,2,2,0,1,3,9,10,9,1
ds20181001-0968,ds20181001,542491.424024403,1446,1799760.11981491,7741,ds20181001-0968,ds20181001-0968,organoid,3C,8,3,Organoid,Zhong,CS3,98,4,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0968,PE,3,12,5,5,5,6,7,5,7,4,12,NA,0.39761987004774496,540295.3974145257,4192,3,5,5,5,6,7,7,7,6,6,12
ds20181001-0969,ds20181001,258808.29613883424,1229,1242076.23665932,7540,ds20181001-0969,ds20181001-0969,organoid,3C,9,3,Organoid,Zhong,CS3,98,4,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0969,PE,0,5,0,6,6,5,6,6,6,6,5,NA,0.1372315415049978,257893.24151231992,3397,0,0,6,6,7,4,4,4,3,3,5
ds20181001-0970,ds20181001,250170.9685084346,1168,1260649.69846229,7098,ds20181001-0970,ds20181001-0970,organoid,3C,10,3,Organoid,Zhong,CS3,98,4,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0970,PE,0,10,0,1,1,5,5,4,4,9,10,NA,0.042743623242107336,250005.61695188194,3156,0,0,2,2,0,2,0,9,10,9,10
ds20181001-0971,ds20181001,340888.58621419163,1399,1596683.19682067,8421,ds20181001-0971,ds20181001-0971,organoid,3C,11,3,Organoid,Zhong,CS3,98,4,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0971,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.518391683764483,340380.0019931531,3876,0,0,2,2,0,1,3,2,1,1,1
ds20181001-0972,ds20181001,172633.22787472524,920,832360.727728551,5682,ds20181001-0972,ds20181001-0972,organoid,3C,12,3,Organoid,Zhong,CS2,111,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0972,PE,1,4,1,0,0,0,5,4,4,5,4,NA,1.0842890813904917,171593.04312148498,2533,1,1,0,0,2,2,0,3,2,2,4
ds20181001-0973,ds20181001,148115.173885477,805,691668.9936988,5002,ds20181001-0973,ds20181001-0973,organoid,3C,13,3,Organoid,Zhong,CS2,111,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0973,PE,0,10,0,1,1,5,5,4,4,9,10,NA,0.07087621961274596,147783.36264653286,1989,0,1,0,0,2,2,0,9,10,9,10
ds20181001-0974,ds20181001,280282.8588004789,1177,1387614.39094796,6953,ds20181001-0974,ds20181001-0974,organoid,3C,14,3,Organoid,Zhong,CS2,111,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0974,PE,1,4,1,0,0,0,5,4,4,5,4,NA,1.3866045056331033,279989.65922332054,3301,1,1,0,0,2,2,0,3,2,2,4
ds20181001-0975,ds20181001,201351.32759300797,998,942831.498136282,5832,ds20181001-0975,ds20181001-0975,organoid,3C,15,3,Organoid,Zhong,CS2,111,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0975,PE,1,4,1,0,0,0,5,4,4,5,4,NA,0.3059042394433702,201210.1161288584,2508,1,1,0,0,2,2,0,3,2,2,4
ds20181001-0976,ds20181001,193464.12451891057,1010,895248.045895801,6058,ds20181001-0976,ds20181001-0976,organoid,3C,16,3,Organoid,Zhong,CS2,111,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0976,PE,0,5,0,2,2,5,6,6,6,6,5,NA,0.07872737883278066,193401.81889757977,2635,0,0,6,6,2,4,4,4,10,9,5
ds20181001-0977,ds20181001,286767.4733598342,953,956281.787697079,5384,ds20181001-0977,ds20181001-0977,organoid,3C,17,3,Organoid,Zhong,CS2,111,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0977,PE,3,7,5,5,5,6,7,5,7,4,7,NA,0.19428428587501198,286547.33691925043,2625,3,5,5,5,6,7,7,7,6,6,7
ds20181001-0978,ds20181001,275656.7335282377,1173,1302116.96760505,6756,ds20181001-0978,ds20181001-0978,organoid,3C,18,3,Organoid,Zhong,CS2,111,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0978,PE,0,5,0,6,6,5,6,6,6,6,5,NA,0.012274390808398025,275837.6093270735,3062,0,0,6,6,7,4,4,4,3,3,5
ds20181001-0979,ds20181001,297212.2894309322,1342,1354280.93666608,7778,ds20181001-0979,ds20181001-0979,organoid,3C,19,3,Organoid,Zhong,CS2,111,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0979,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.3277802238418889,295882.25098173344,3515,0,0,2,2,0,4,4,4,3,3,1
ds20181001-0980,ds20181001,246815.52504983344,1342,1206390.16247557,7915,ds20181001-0980,ds20181001-0980,organoid,3C,20,3,Organoid,Zhong,CS3,112,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0980,PE,0,5,0,6,6,5,6,6,6,6,5,NA,0.1665451606719818,246446.72927660638,3334,0,0,6,6,7,4,4,4,3,3,5
ds20181001-0981,ds20181001,315830.51177053526,1585,1613377.48401824,9238,ds20181001-0981,ds20181001-0981,organoid,3C,21,3,Organoid,Zhong,CS3,112,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0981,PE,1,4,1,0,0,0,3,1,1,1,4,NA,0.24707117203981951,314809.6474753267,4137,0,0,6,6,7,4,4,4,3,3,4
ds20181001-0982,ds20181001,250582.59092863608,1665,1185505.43646836,9902,ds20181001-0982,ds20181001-0982,organoid,3C,22,3,Organoid,Zhong,CS3,112,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0982,PE,2,6,3,3,3,3,1,8,5,7,6,NA,0.5001069749625473,250194.83486475135,4311,2,4,4,4,8,8,8,8,8,8,6
ds20181001-0983,ds20181001,371711.8893736834,1136,1878430.8803187,6980,ds20181001-0983,ds20181001-0983,organoid,3C,23,3,Organoid,Zhong,CS3,112,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0983,PE,1,4,1,0,0,0,5,4,4,5,4,NA,0.635572772544234,371420.9135733231,3177,1,1,0,0,2,2,0,3,2,2,4
ds20181001-0984,ds20181001,357087.3419897528,1538,1680344.01515721,9161,ds20181001-0984,ds20181001-0984,organoid,3C,24,3,Organoid,Zhong,CS3,112,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0984,PE,0,1,0,1,1,1,2,2,2,3,1,NA,0.396889402828525,356954.87484086317,4108,0,0,2,2,0,1,3,2,1,1,1
ds20181001-0985,ds20181001,229713.85130947633,938,1166898.91754246,5311,ds20181001-0985,ds20181001-0985,organoid,3C,25,3,Organoid,Zhong,CS3,112,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0985,PE,1,4,1,0,0,0,5,4,4,5,4,NA,0.2884338542458603,228294.2003883737,2283,1,1,0,0,2,2,0,3,2,2,4
ds20181001-0986,ds20181001,280530.4901389527,1300,1351075.85668383,7603,ds20181001-0986,ds20181001-0986,organoid,3C,26,3,Organoid,Zhong,CS3,112,5,NA,NA,NA,NA,NA,FACS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,keep,ds20181001_organoid,ds20181001-0986,PE,1,4,1,0,0,0,5,4,4,5,4,NA,0.45748378028905196,279464.5258068831,3427,1,1,0,0,2,2,0,3,2,2,4
